0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.47730472683906555,0.9577192068099976,5.318506737239659e-07,0.40832167863845825,0.9343787431716919,-0.03195270150899887,0.3525387644767761,0.8712364435195923,-0.05332842841744423,0.30985862016677856,0.8139618635177612,-0.07096611708402634,0.2668497562408447,0.7721230387687683,-0.08898609131574631,0.4090198576450348,0.7333113551139832,-0.04199617728590965,0.38930925726890564,0.6371670961380005,-0.06744754314422607,0.37260228395462036,0.5790212750434875,-0.08698982000350952,0.35676199197769165,0.5286160707473755,-0.1020534485578537,0.45784062147140503,0.7247205376625061,-0.04747279733419418,0.45402127504348755,0.6148066520690918,-0.07025108486413956,0.44984397292137146,0.545209527015686,-0.09006984531879425,0.44550251960754395,0.4837617874145508,-0.10482483357191086,0.5032517910003662,0.7453939914703369,-0.056200768798589706,0.5141251087188721,0.6392177939414978,-0.08492027223110199,0.5190263390541077,0.5730716586112976,-0.10497463494539261,0.5216639041900635,0.511528730392456,-0.11854204535484314,0.5445932745933533,0.7874040603637695,-0.06641309708356857,0.5749914646148682,0.7164278626441956,-0.09643609076738358,0.5933474898338318,0.6668821573257446,-0.10993290692567825,0.6069924831390381,0.6174357533454895,-0.11792145669460297,vanakam
0.4845745265483856,0.9664944410324097,5.070303927823261e-07,0.4174560010433197,0.9272515177726746,-0.03183133900165558,0.3575739860534668,0.863940954208374,-0.051842447370290756,0.3102089762687683,0.8087161183357239,-0.06949454545974731,0.2727048993110657,0.758988082408905,-0.0865606814622879,0.41640928387641907,0.7106859087944031,-0.025942595675587654,0.393850713968277,0.6151586174964905,-0.04739106446504593,0.3771466612815857,0.5573733448982239,-0.06681355088949203,0.36340388655662537,0.5064982771873474,-0.08212373405694962,0.46397092938423157,0.701198935508728,-0.029857298359274864,0.45694848895072937,0.5927538275718689,-0.045864447951316833,0.4509667754173279,0.5264915227890015,-0.06296627223491669,0.44504567980766296,0.4681323170661926,-0.0767034962773323,0.5091949105262756,0.7179768681526184,-0.038634996861219406,0.5203025341033936,0.6175018548965454,-0.06016434356570244,0.5251123905181885,0.5544785261154175,-0.07757391780614853,0.5259196162223816,0.4949926733970642,-0.0904483050107956,0.5508489012718201,0.7565210461616516,-0.050104353576898575,0.5845191478729248,0.691185712814331,-0.07341865450143814,0.6060912609100342,0.646984338760376,-0.08528702706098557,0.6227884292602539,0.6026648283004761,-0.09299159049987793,vanakam
0.4840391278266907,0.9732431173324585,4.6837743639116525e-07,0.4167676270008087,0.9297084808349609,-0.031396977603435516,0.35650354623794556,0.8620673418045044,-0.05040021240711212,0.30865025520324707,0.8068525791168213,-0.06750652194023132,0.2716868221759796,0.7559053897857666,-0.0839373990893364,0.4144432842731476,0.7103158235549927,-0.021714672446250916,0.391887366771698,0.6143834590911865,-0.04224686324596405,0.37636974453926086,0.5566551685333252,-0.061288755387067795,0.36385947465896606,0.5053965449333191,-0.076711006462574,0.4627460837364197,0.7004992961883545,-0.02589980699121952,0.4570079743862152,0.5931262373924255,-0.04161923751235008,0.4514962136745453,0.5260800719261169,-0.05867769196629524,0.44590649008750916,0.46870627999305725,-0.07257839292287827,0.5086555480957031,0.7168352603912354,-0.03529880568385124,0.5193554162979126,0.6174241304397583,-0.055913954973220825,0.5255165100097656,0.5529906153678894,-0.07235762476921082,0.527986466884613,0.4934110939502716,-0.08485554903745651,0.5508031249046326,0.7550516724586487,-0.04765017330646515,0.5836384296417236,0.6906684637069702,-0.06915585696697235,0.6045302152633667,0.6447105407714844,-0.08024434000253677,0.6211286187171936,0.5992550849914551,-0.08793874084949493,vanakam
0.4877817630767822,0.9725367426872253,5.325366601027781e-07,0.42188605666160583,0.9291572570800781,-0.035787805914878845,0.3617900013923645,0.8655962944030762,-0.05775370076298714,0.3107466995716095,0.8116369843482971,-0.07773412019014359,0.2708182632923126,0.7650991678237915,-0.09658771008253098,0.41621917486190796,0.7088737487792969,-0.020448438823223114,0.3927401602268219,0.6165385842323303,-0.0405808724462986,0.3775850236415863,0.5583739280700684,-0.05923166126012802,0.36654484272003174,0.508415162563324,-0.07401417195796967,0.4639546871185303,0.6982950568199158,-0.022533131763339043,0.458459734916687,0.5924566388130188,-0.035381533205509186,0.4537932574748993,0.5271763801574707,-0.04894184321165085,0.44984734058380127,0.4696163535118103,-0.059967562556266785,0.5108634233474731,0.7135767936706543,-0.030866190791130066,0.5210666656494141,0.6153513193130493,-0.04931280389428139,0.5274528861045837,0.5516465902328491,-0.06293788552284241,0.5305221676826477,0.493451863527298,-0.0731176808476448,0.5541351437568665,0.7520216107368469,-0.0430283397436142,0.5869331955909729,0.6900237798690796,-0.06297729909420013,0.6084932684898376,0.6458039879798889,-0.07246994972229004,0.6264412999153137,0.6026813387870789,-0.07859967648983002,vanakam
0.48749932646751404,0.9663625955581665,5.370455937736551e-07,0.42271363735198975,0.9223617315292358,-0.03395100682973862,0.3632398247718811,0.8597378730773926,-0.05499044433236122,0.3119931221008301,0.8087280988693237,-0.07423802465200424,0.2700181007385254,0.7670090198516846,-0.09271396696567535,0.4163050651550293,0.7030628323554993,-0.019462009891867638,0.39253541827201843,0.6123117804527283,-0.03791791945695877,0.37774866819381714,0.5555799007415771,-0.05542636662721634,0.3671020567417145,0.5065115690231323,-0.069893017411232,0.46449315547943115,0.6933209300041199,-0.02245241031050682,0.4587211012840271,0.587421715259552,-0.035038791596889496,0.45262256264686584,0.5234002470970154,-0.049299392849206924,0.44758644700050354,0.4669090509414673,-0.06113296374678612,0.5113380551338196,0.709756076335907,-0.03128320351243019,0.5225174427032471,0.6115534901618958,-0.05012364685535431,0.5286939740180969,0.5484927892684937,-0.06501106917858124,0.5318194627761841,0.49069446325302124,-0.07621919363737106,0.5540682673454285,0.7485483884811401,-0.0435309037566185,0.5871124863624573,0.6870605945587158,-0.06416116654872894,0.6082370281219482,0.6424658894538879,-0.07451271265745163,0.6256232261657715,0.5984790325164795,-0.0814085453748703,vanakam
0.48638227581977844,0.9654389023780823,5.261948103907343e-07,0.42243584990501404,0.9227146506309509,-0.03344907984137535,0.36222413182258606,0.8575949668884277,-0.05406540259718895,0.3114181458950043,0.8052395582199097,-0.07304329425096512,0.26876968145370483,0.7638497352600098,-0.09129063040018082,0.4157940745353699,0.7020593285560608,-0.01835659332573414,0.3922029733657837,0.6115606427192688,-0.03626428544521332,0.37799644470214844,0.5542013049125671,-0.0532575286924839,0.36742281913757324,0.5055872797966003,-0.06743704527616501,0.46420252323150635,0.6933556199073792,-0.02176721580326557,0.4583797752857208,0.587865948677063,-0.0343417190015316,0.45316824316978455,0.5228453874588013,-0.04836320877075195,0.44855576753616333,0.46591654419898987,-0.059959281235933304,0.5112017393112183,0.7100083231925964,-0.031066665425896645,0.5217339396476746,0.6125175356864929,-0.0499444417655468,0.5286521315574646,0.5477640628814697,-0.06488253176212311,0.5322644710540771,0.4885311722755432,-0.07613848149776459,0.5542740821838379,0.7487088441848755,-0.0437699630856514,0.5867225527763367,0.6863709092140198,-0.0640796348452568,0.6079719662666321,0.6414374113082886,-0.07433255016803741,0.6250689029693604,0.5974302291870117,-0.08137982338666916,vanakam
0.4978835880756378,0.9556300640106201,5.004757781534863e-07,0.43080270290374756,0.9106436371803284,-0.030424542725086212,0.37186774611473083,0.8453075289726257,-0.04994343966245651,0.3227429986000061,0.7913109064102173,-0.0677708238363266,0.27920112013816833,0.7518764734268188,-0.08518455922603607,0.42480647563934326,0.6955806016921997,-0.02401755005121231,0.4014396667480469,0.600967288017273,-0.045302487909793854,0.3855474591255188,0.5442723035812378,-0.0645500048995018,0.3723006546497345,0.49306488037109375,-0.07978622615337372,0.47391411662101746,0.6849580407142639,-0.02887595258653164,0.4691382646560669,0.5762810111045837,-0.044312406331300735,0.46454912424087524,0.5104759931564331,-0.06096562370657921,0.4599266052246094,0.4518781006336212,-0.07443495839834213,0.5211040377616882,0.701656699180603,-0.03851761296391487,0.5314932465553284,0.6023248434066772,-0.05915556848049164,0.5374220609664917,0.5388901233673096,-0.07565604150295258,0.540079653263092,0.48088309168815613,-0.08787603676319122,0.5638089179992676,0.7401302456855774,-0.05091241002082825,0.5957911014556885,0.6762304306030273,-0.07212863117456436,0.6175726652145386,0.6325861811637878,-0.08193213492631912,0.6356751918792725,0.5907636880874634,-0.0882788747549057,vanakam
0.49941927194595337,0.95801842212677,4.957298642693786e-07,0.43489497900009155,0.9093092679977417,-0.030923418700695038,0.37564295530319214,0.8404693007469177,-0.04915939271450043,0.32507777214050293,0.7858407497406006,-0.0658421441912651,0.2824525833129883,0.7438831329345703,-0.0817338302731514,0.4291923940181732,0.6882929801940918,-0.01723986491560936,0.4051958918571472,0.5960205793380737,-0.03674505278468132,0.38978078961372375,0.5382765531539917,-0.05516520142555237,0.37815338373184204,0.4883540868759155,-0.06972681730985641,0.4785841107368469,0.679038941860199,-0.02103392966091633,0.4726577699184418,0.5722603797912598,-0.03469836339354515,0.4679298400878906,0.5067629814147949,-0.04983621463179588,0.46376901865005493,0.44967731833457947,-0.06174129620194435,0.5269690155982971,0.6953247785568237,-0.030396781861782074,0.5373480319976807,0.5952711701393127,-0.05006086826324463,0.5428788661956787,0.530292272567749,-0.06569939851760864,0.5453994274139404,0.47194644808769226,-0.07685554027557373,0.5707805156707764,0.7340170741081238,-0.04275457188487053,0.6022636294364929,0.670687198638916,-0.06300655007362366,0.6231421232223511,0.6265102624893188,-0.07249609380960464,0.6402152180671692,0.5839939713478088,-0.07841834425926208,vanakam
0.49916747212409973,0.9575121402740479,4.650255789329094e-07,0.434711217880249,0.9114167094230652,-0.030427785590291023,0.3742768168449402,0.8400324583053589,-0.047667451202869415,0.3240823447704315,0.7846658825874329,-0.06331243366003036,0.28206634521484375,0.7428258657455444,-0.07838664203882217,0.4291286766529083,0.6889310479164124,-0.018049784004688263,0.4051646292209625,0.5955634117126465,-0.0366576611995697,0.3903111219406128,0.5381683111190796,-0.05409880355000496,0.37880271673202515,0.4884546101093292,-0.0683039128780365,0.4788426160812378,0.6805267930030823,-0.022260261699557304,0.47346797585487366,0.5729039907455444,-0.035964805632829666,0.4686775505542755,0.5061563849449158,-0.05106505751609802,0.46345776319503784,0.44890519976615906,-0.06332089006900787,0.5267134308815002,0.6977720260620117,-0.03194829821586609,0.5371803641319275,0.5984153151512146,-0.05188410356640816,0.5429483652114868,0.5324703454971313,-0.06808996945619583,0.5452600717544556,0.4719931185245514,-0.08005116134881973,0.5699112415313721,0.7364025712013245,-0.044540923088788986,0.6017405986785889,0.6721915006637573,-0.06536733359098434,0.6231236457824707,0.62650066614151,-0.07579858601093292,0.6403443813323975,0.5817498564720154,-0.08290841430425644,vanakam
0.5079355239868164,0.9652702212333679,4.696357507327775e-07,0.4412158727645874,0.9186415672302246,-0.03182565048336983,0.3818090260028839,0.8481061458587646,-0.050422120839357376,0.3316934108734131,0.7904317378997803,-0.0675303041934967,0.2883387804031372,0.7480296492576599,-0.08390015363693237,0.4366209805011749,0.6967341899871826,-0.018766071647405624,0.4116716682910919,0.6001840829849243,-0.03893652185797691,0.3963303565979004,0.54013991355896,-0.0579313226044178,0.38485437631607056,0.4884178042411804,-0.07299122214317322,0.48569199442863464,0.6868952512741089,-0.02248876914381981,0.4794923663139343,0.5773882865905762,-0.03680151328444481,0.47495973110198975,0.5092582106590271,-0.052629515528678894,0.4710330069065094,0.4507949650287628,-0.06531963497400284,0.5340878367424011,0.7024958729743958,-0.031796108931303024,0.544336199760437,0.6003384590148926,-0.05091140791773796,0.5499131679534912,0.5357980132102966,-0.06630613654851913,0.5523096919059753,0.47780686616897583,-0.07774260640144348,0.578715443611145,0.7401934862136841,-0.044347528368234634,0.6093307137489319,0.6759986877441406,-0.06380435824394226,0.629694402217865,0.6313974857330322,-0.07315496355295181,0.6468510031700134,0.588671088218689,-0.07940369099378586,vanakam
